stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url,wheelchair_boarding,location_type,parent_station
PG1324,,PG1324-Uruguay / esq. Nueva,-33.53008704308366,-70.65793077753511,,0,,
PG1325,,PG1325-Uruguay / esq. Santa María,-33.53051399995932,-70.65536299974922,,0,,
PG472,,PG472-Uruguay / esq. María Vial,-33.531468173766825,-70.65074985160528,,0,,
PG473,,PG473-Uruguay / esq. La Granja,-33.531836999982346,-70.64905900026379,,0,,
PG1326,,PG1326-Uruguay / esq. Elías Fernández A.,-33.53218106910798,-70.64732084967197,,0,,
PG1327,,PG1327-Argentina / esq. Ismael Tocornal,-33.53092700022608,-70.64607899963231,,0,,
PG1328,,PG1328-Argentina / esq. Juan L. Sanfuentes,-33.53146000042688,-70.64352100045923,,0,,
PG1329,,PG1329-Argentina / esq. Carlos Dávila,-33.531954999886054,-70.64089399975454,,0,,
PG1330,,PG1330-Argentina / esq. Juan Antonio Ríos,-33.53242700012191,-70.63841099965398,,0,,
PG1331,,PG1331-Argentina / esq. Colombia,-33.533002999712195,-70.63533000050825,,0,,
PG115,,PG115-Parada 3 / Paradero 23 Santa Rosa,-33.537060281806006,-70.63463372618597,,0,,
PG1332,,PG1332-Doñihue / esq. Santa Juana,-33.53771900010293,-70.63506699968133,,0,,
PG1333,,PG1333-Doñihue / esq. Prof. David Catilao,-33.53781436334792,-70.63681236870407,,0,,
PG1334,,PG1334-Doñihue / esq. La Obra,-33.53735985924063,-70.63998692158567,,0,,
PG1335,,PG1335-Doñihue / esq. Carlos Dávila,-33.53705732222968,-70.64188876482442,,0,,
PG1336,,PG1336-Ecuador / esq. Juan L. Sanfuentes,-33.53726900038135,-70.64473200037021,,0,,
PG1337,,PG1337-Ecuador / esq. Elías Fernández A.,-33.536601000339175,-70.6482130000655,,0,,
PG1338,,PG1338-Ecuador / esq. La Granja,-33.53623583792127,-70.64993752269453,,0,,
PG1339,,PG1339-Ecuador / esq. Victoria,-33.53569800044366,-70.65254999964782,,0,,
PG1340,,PG1340-Ecuador / esq. Blas Vial,-33.53530599972321,-70.65447800001454,,0,,
PG491,,PG491-Las Brisas / esq. 1 Oriente,-33.534683000044765,-70.65723400015406,,0,,
PG492,,PG492-Las Brisas / esq. 1 Oriente,-33.534103000118584,-70.65947799953209,,0,,
PG493,,PG493-Las Brisas / esq. Gran Avenida,-33.53336799982431,-70.66254899968055,,0,,
PG1586,,PG1586-Parada 13 / (M) La Cisterna,-33.535761000239035,-70.6640259999461,,0,,
PG394,,PG394-Av. Vicuña Mackenna / esq. Emiliano Figueroa,-33.54510199961455,-70.65091300024254,,0,,
PG1468,,PG1468-Av. Vicuña Mackenna / esq. Ismael Tocornal,-33.545252816298685,-70.64999118150428,,0,,
PG1341,,PG1341-Ismael Tocornal / esq. Alpatacal,-33.54673041586884,-70.65011708960931,,0,,
PG1342,,PG1342-Ismael Tocornal / esq. Domingo Espiñeira,-33.54898100002232,-70.6505739995232,,0,,
PG1343,,PG1343-Ismael Tocornal / esq. Juan Williams,-33.551413000038565,-70.65108799970946,,0,,
PG1344,,PG1344-Ismael Tocornal / esq. Sgto. Candelaria,-33.55311900026614,-70.65144500004233,,0,,
PG1345,,PG1345-Ismael Tocornal / esq. Venancia Leiva,-33.55515299968318,-70.6518559996651,,0,,
PG821,,PG821-Venancia Leiva / esq. Juan L. Sanfuentes,-33.55571098789035,-70.65010555305695,,0,,
PG822,,PG822-Venancia Leiva / esq. Millan Astraim ,-33.55612599971093,-70.64724100006153,,0,,
PG823,,PG823-Venancia Leiva / esq. A. Latorre,-33.55640100015794,-70.64577100021022,,0,,
PG106,,PG106-Venancia Leiva / esq. El Nogal,-33.556886000181784,-70.64204000039345,,0,,
PG2007,,PG2007-Venancia Leiva / esq. Cantares,-33.55717897374936,-70.6398606458246,,0,,
PG107,,PG107-Venancia Leiva / esq. P. Aguirre Cerda,-33.55745110941891,-70.63777775230665,,0,,
PG108,,PG108-Venancia Leiva / esq. La Pradera,-33.55770300006598,-70.63602800035576,,0,,
PG109,,PG109-Venancia Leiva / esq. El Bosque,-33.55792900015682,-70.63435399975872,,0,,
PG110,,PG110-Venancia Leiva / esq. Av. Santa Rosa,-33.55811200030289,-70.63303699951597,,0,,
PG824,,PG824-Parada 7 / Paradero 30 Santa Rosa,-33.55817034178883,-70.63138264351305,,0,,
PG825,,PG825-Parada 5 / Santo Tomás - Santa Rosa,-33.55966699991062,-70.62990400035875,,0,,
PG826,,PG826-Av. Santo Tomás / esq. Gabriela Figueroa,-33.55875999975787,-70.62576200011397,,0,,
PG827,,PG827-Av. Santo Tomás / esq. J. Edwards Bello,-33.558320999794496,-70.62378200036318,,0,,
PG1249,,PG1249-J. Edwards Bello / esq. Aníbal Hunneus,-33.56109200022116,-70.62310500011806,,0,,
PG1687,,PG1687-General Arriagada / esq. Las Parcelas,-33.56201148853605,-70.61835393829281,,0,,
PG1917,,PG1917-General Arriagada / esq. Bahía Catalina,-33.55991140314834,-70.61173895453531,,0,,
PG1915,,PG1915-Bahía Catalina / esq. Los Violines,-33.56040617191033,-70.6109676241619,,0,,
PG277,,PG277-Bahía Catalina / esq. San Miguel,-33.56180894638726,-70.61056881335813,,0,,
PE1330,,PE1330-Bahía Catalina / esq. María Elena,-33.5635707366472,-70.61028849257791,,0,,
PG93,,PG93-Parada 1 / Paradero 22 Santa Rosa,-33.53367699960986,-70.63476499973257,,0,,
PG94,,PG94-Parada 1 / Paradero 23 Santa Rosa,-33.53853355787442,-70.63448893531219,,0,,
PG95,,PG95-Parada 5 / (M) Santa Rosa,-33.542982000087804,-70.6341390001249,,0,,
PE1294,,PE1294-Parada 3 / Paradero 28 Santa Rosa,-33.55021000002784,-70.6328120001407,,0,,
PG97,,PG97-Parada 3 / Hospital Padre Hurtado,-33.553427000322195,-70.63211299963245,,0,,
PG1611,,PG1611-Parada 5 / Paradero 30 Santa Rosa,-33.55781837852971,-70.63126420053098,,0,,
PE1415,,PE1415-San Miguel / esq. Mástil,-33.56209432257721,-70.61144444250667,,0,,
PG1251,,PG1251-San Miguel / esq. La Serena,-33.56213199993757,-70.61239099974195,,0,,
PE834,,PE834-Av. Santo Tomás / esq. Sofía Eastman,-33.55888100042468,-70.62707599975968,,0,,
PG1777,,PG1777-Av. Santo Tomás / esq. Av. Santa Rosa,-33.5596100000676,-70.63001300048165,,0,,
PE63,,PE63-Parada 2 / Paradero 30 Santa Rosa,-33.55634032289746,-70.63131485761748,,0,,
PE71,,PE71-Parada 2 / Hospital Padre Hurtado,-33.55303608901752,-70.63204386969785,,0,,
PE112,,PE112-Parada 2 / Paradero 28 Santa Rosa,-33.54972900011415,-70.63276600000952,,0,,
PE113,,PE113-Parada 2 / Paradero 26 Santa Rosa,-33.54559603877874,-70.633575064778,,0,,
PE114,,PE114-Parada 4 / (M) Santa Rosa,-33.5431304548639,-70.63397593360176,,0,,
PE66,,PE66-Parada 4 / Paradero 23 Santa Rosa,-33.53791748292593,-70.63434928253909,,0,,
PE67,,PE67-Parada 2 / Paradero 22 Santa Rosa,-33.533878999562084,-70.6345409996429,,0,,
PG818,,PG818-Los Aviadores / esq. Almirante Riveros,-33.55395700010012,-70.65745600026796,,0,,
PG819,,PG819-Los Aviadores / esq. Nueva Oriente,-33.55435606010758,-70.65507553134873,,0,,
PG820,,PG820-Venancia Leiva / esq. Juan Bautista,-33.555203000276606,-70.65368599968832,,0,,
PG828,,PG828-Av. Santo Tomás / esq. Las Parcelas,-33.557501881874025,-70.62003997911107,,0,,
PG829,,PG829-Av. Las Parcelas / esq. Aníbal Hunneus,-33.55981499975057,-70.61886100026096,,0,,
PE1288,,PE1288-María Elena / esq. Bahía Catalina,-33.56359200041978,-70.60997699947734,,0,,
PG834,,PG834-La Serena / esq. Pasaje Otelo,-33.55935418057702,-70.6153969285176,,0,,
PG835,,PG835-La Serena / esq. Av. Santo Tomás,-33.55703600008619,-70.61601900030594,,0,,
PE1354,,PE1354-Av. Santo Tomás / esq. Las Parcelas,-33.557241050963455,-70.61966834786757,,0,,
PE832,,PE832-Av. Santo Tomás / esq. Las Capuchinas,-33.55793799993758,-70.62280700021628,,0,,
PG845,,PG845-Venancia Leiva / esq. San Francisco,-33.5550039996873,-70.65433000048425,,0,,
PG846,,PG846-Los Aviadores / esq. Almirante Riveros,-33.5539810003992,-70.65680300008145,,0,,
PG847,,PG847-Los Aviadores / esq. Julio Covarrubias,-33.5533929643526,-70.66035751253703,,0,,
PF947,,PF947-La Serena / esq. Mauvidanche,-33.592555565808205,-70.60735462075174,,0,,
PG604,,PG604-Batallón Chacabuco / esq. El Sagrario,-33.59021635575433,-70.61008072677953,,0,,
PG605,,PG605-Batallón Chacabuco / esq. Los Alcaldes,-33.590369000423486,-70.61229599957367,,0,,
PG606,,PG606-Batallón Chacabuco / esq. Soldado Martínez,-33.590581000261864,-70.61529600026125,,0,,
PG607,,PG607-Soldado Lira / esq. B. Chacabuco,-33.590587000112905,-70.61709100022853,,0,,
PG608,,PG608-Batallón Chacabuco / esq. Avenida Juanita,-33.5908330509589,-70.61859712276545,,0,,
PG857,,PG857-Avenida Juanita / esq. Millancura,-33.58899311472539,-70.61894525376435,,0,,
PG858,,PG858-Avenida Juanita / esq. Miguel Angel,-33.58682200042948,-70.61914999978646,,0,,
PG859,,PG859-Avenida Juanita / esq. Avenida Gabriela,-33.5847441074479,-70.61932979807125,,0,,
PG131,,PG131-Parada / Paradero 3 Gabriela,-33.58483400027499,-70.62340099978266,,0,,
PG614,,PG614-Baldomero Lillo / esq. Patagonia,-33.58250000008056,-70.63395600025163,,0,,
PG223,,PG223-Baldomero Lillo / esq. Porto Alegre,-33.58209154380029,-70.63859444292734,,0,,
PG224,,PG224-Porto Alegre / esq. Pasaje 33,-33.58367600002414,-70.63912800036114,,0,,
PG245,,PG245-Porto Alegre / esq. Avenida Lo Blanco,-33.5873090002295,-70.63950400021196,,0,,
PG860,,PG860-Avenida Lo Blanco / esq. El Raulí,-33.587286630898504,-70.64237811924635,,0,,
PG861,,PG861-Avenida Lo Blanco / esq. Los Limoneros,-33.58697606128437,-70.64644242687737,,0,,
PG862,,PG862-Avenida Lo Blanco / esq. Jhon Kennedy,-33.586692123210284,-70.64973975100519,,0,,
PG863,,PG863-Avenida Lo Blanco / esq. Jose Toribio M.,-33.58633800041549,-70.65267599967112,,0,,
PG864,,PG864-Avenida Lo Blanco / esq. J. Edwards Bello,-33.58601199974789,-70.65635299979435,,0,,
PG157,,PG157-Avenida Lo Blanco / esq. Tte. L. Cruz Martínez,-33.58552299986908,-70.66021300032334,,0,,
PG158,,PG158-Avenida Lo Blanco / esq. Av. San Francisco,-33.585157080284596,-70.66292403191244,,0,,
PG783,,PG783-Imperial / esq. General Silva,-33.577325269791686,-70.66304378634045,,0,,
PG865,,PG865-Imperial / esq. Huepil,-33.57669154156068,-70.66651121635383,,0,,
PG866,,PG866-Imperial / esq. La Pampa,-33.575988554680016,-70.67023261022288,,0,,
PG867,,PG867-Imperial / esq. Peñuelas,-33.57564300038807,-70.6720549995367,,0,,
PG869,,PG869-Central / esq. Los Sauces,-33.572230707190954,-70.67431455996447,,0,,
PG870,,PG870-Central / esq. Los Jazmines,-33.571040084850836,-70.67836088592404,,0,,
PG871,,PG871-Central / esq. Los Cipreses,-33.57033399997024,-70.68056500027643,,0,,
PG872,,PG872-Central / esq. Los Acantos,-33.56966471032789,-70.68258834043428,,0,,
PG873,,PG873-Central / esq. Gran Avenida,-33.56853300036102,-70.68598900037681,,0,,
PG875,,PG875-Lo Martínez / esq. Los Rosales,-33.56772399961164,-70.68483299980045,,0,,
PG876,,PG876-Lo Martínez / esq. Los Alamos,-33.568630999899575,-70.68208599955257,,0,,
PG877,,PG877-Lo Martínez / esq. Los Boldos,-33.569386999749355,-70.67971700007588,,0,,
PG878,,PG878-Lo Martínez / esq. Los Retamos,-33.570366045617,-70.67668065522268,,0,,
PG879,,PG879-Parada 2 / (M) Copa Lo Martínez,-33.57129732198185,-70.67383642544124,,0,,
PG880,,PG880-Las Canteras / esq. Guayacan,-33.57405000000053,-70.67350599990492,,0,,
PG881,,PG881-Las Canteras / esq. La Pampa,-33.57464432122364,-70.67029444284059,,0,,
PG882,,PG882-Las Canteras / esq. Tucapel,-33.575303000372145,-70.66705200030788,,0,,
PG883,,PG883-Tucapel / esq. Imperial,-33.57640503428008,-70.66720944568875,,0,,
PG884,,PG884-Imperial / esq. Cordillera,-33.577086999578874,-70.66477599957356,,0,,
PG885,,PG885-Imperial / esq. General Silva,-33.57735917003909,-70.66354279424178,,0,,
PG886,,PG886-Imperial / esq. San Francisco,-33.57770099979435,-70.66156099990148,,0,,
PG1757,,PG1757-Avenida Lo Blanco / esq. V. Pérez Rosales,-33.585265000068894,-70.66265899962124,,0,,
PG1756,,PG1756-Avenida Lo Blanco / esq. Tte. L. Cruz Martínez,-33.58549500023813,-70.66096799998151,,0,,
PG888,,PG888-Avenida Lo Blanco / esq. Julio Chávez,-33.58579000035419,-70.6586869997518,,0,,
PG889,,PG889-Avenida Lo Blanco / esq. J. Edwards Bello,-33.58608800035056,-70.65654299978017,,0,,
PG890,,PG890-Avenida Lo Blanco / esq. Jose Toribio M.,-33.58635400004999,-70.65300400017891,,0,,
PG891,,PG891-Avenida Lo Blanco / esq. Jhon Kennedy,-33.586767000110314,-70.64977100048746,,0,,
PG892,,PG892-Avenida Lo Blanco / esq. Los Limoneros,-33.58704099962198,-70.6465859996808,,0,,
PG893,,PG893-Avenida Lo Blanco / esq. El Maqui,-33.58725701360521,-70.64409199079122,,0,,
PG894,,PG894-Avenida Lo Blanco / esq. Porto Alegre,-33.58761300018533,-70.639808999959,,0,,
PG124,,PG124-Parada 4 / Paradero 37 Santa Rosa,-33.58557399958668,-70.62731800034301,,0,,
PG125,,PG125-Parada / Paradero 3 Gabriela,-33.585150873711164,-70.62421297868298,,0,,
PG126,,PG126-Avenida Gabriela / esq. Avenida Juanita,-33.584649591089025,-70.62035816511705,,0,,
PG896,,PG896-Avenida Juanita / esq. Miguel Angel,-33.586326999872995,-70.6194180003306,,0,,
PG897,,PG897-Avenida Juanita / esq. Isla Condor,-33.588974000444615,-70.61915999992769,,0,,
PG898,,PG898-Avenida Juanita / esq. B. Chacabuco,-33.59071900006168,-70.61898799959883,,0,,
PG601,,PG601-Batallón Chacabuco / esq. Soldado Lira,-33.59078899961377,-70.61720599958485,,0,,
PG602,,PG602-Batallón Chacabuco / esq. Soldado Martínez,-33.590919999892606,-70.61559900030578,,0,,
PG1677,,PG1677-Batallón Chacabuco / esq. El Fundador,-33.590481143148935,-70.61295649819962,,0,,
PG603,,PG603-Batallón Chacabuco / esq. El Sagrario,-33.59032100001217,-70.61035199978427,,0,,
PG1720,,PG1720-4 Oriente / esq. Río Serrano,-33.59383099965137,-70.60787300000999,,0,,
PC964,,PC964-Rosario Norte / esq. Cerro Colorado,-33.40217900027074,-70.57575200013737,,0,,
PB59,,PB59-Condell / esq. Curicó,-33.4042749999909,-70.72931200005516,,0,,
PB60,,PB60-Condell / esq. Pasaje Ñuble,-33.40264199981504,-70.73056700042302,,0,,
PB91,,PB91-Condell / esq. Sgto. Candelaria,-33.40314600043684,-70.7305500001636,,0,,
PB92,,PB92-Condell / esq. Arturo Prat,-33.40473963467532,-70.72932906914164,,0,,
PB724,,PB724-Parada 4 / (M) Zapadores,-33.39091357607724,-70.64275813442333,,0,,
PB916,,PB916-Raúl Montt / esq. Nueva Recoleta,-33.39231872279548,-70.64460913512762,,0,,
PB917,,PB917-Raúl Montt / esq. Río Blanco,-33.39156500018826,-70.64693200045919,,0,,
PB918,,PB918-Raúl Montt / esq. Manuel Rodríguez,-33.391296082230625,-70.65010298213282,,0,,
PB919,,PB919-Raúl Montt / esq. Los Fulgores,-33.3911906683523,-70.6525492502261,,0,,
PB920,,PB920-Raúl Montt / esq. Nancagua,-33.3910399999489,-70.65543000024019,,0,,
PB921,,PB921-El Guanaco / esq. El Copihual,-33.388688000347415,-70.65730500020967,,0,,
PB922,,PB922-El Guanaco / esq. Av. Zapadores,-33.38703156163373,-70.65707694365007,,0,,
PB923,,PB923-El Guanaco / esq. Av. Diego Silva,-33.384495999680105,-70.65720000018617,,0,,
PB924,,PB924-El Guanaco / esq. Gualberto Méndez,-33.38316599976541,-70.65735499998515,,0,,
PB925,,PB925-El Guanaco / esq. Libertador ,-33.38134063922842,-70.65744997443248,,0,,
PB926,,PB926-Avenida Principal / esq. General Gambino,-33.38023200038582,-70.66048300043218,,0,,
PB927,,PB927-Avenida Principal / esq. Cristina,-33.379808999719174,-70.66329999959717,,0,,
PB928,,PB928-Avenida Principal / esq. Juan Muñoz,-33.37979900040096,-70.66472299965614,,0,,
PB929,,PB929-Avenida Principal / esq. Mercurio,-33.37974099974366,-70.66690800029252,,0,,
PB930,,PB930-Avenida Principal / esq. Horacio Johnson,-33.37952499963878,-70.6690700002843,,0,,
PB931,,PB931-Avenida Principal / esq. Angelmó,-33.379126999557876,-70.6711840002875,,0,,
PB932,,PB932-Av. Card. José Mª Caro / esq. Rupanco,-33.377942999664555,-70.67365400046904,,0,,
PB933,,PB933-Av. Card. José Mª Caro / esq. Puntiagudo,-33.376747012438095,-70.6749751465006,,0,,
PB934,,PB934-Av. Card. José Mª Caro / esq. Isabel Carrera,-33.37531712540677,-70.67660733566426,,0,,
PB935,,PB935-Av. Card. José Mª Caro / esq. Tokio,-33.374350275532485,-70.67947692853741,,0,,
PB936,,PB936-Av. Card. José Mª Caro / esq. Ernesto Ried,-33.37366999976967,-70.68158199989651,,0,,
PB937,,PB937-Parada 2 / (M) Cardenal Caro,-33.37349699974158,-70.68618799953906,,0,,
PB938,,PB938-Av. Card. José Mª Caro / esq. J. Montt Salamanca,-33.37395124128751,-70.69091438072536,,0,,
PB939,,PB939-Av. Card. José Mª Caro / esq. Pdte. Frei Montalva,-33.37408100005464,-70.69496999995937,,0,,
PB447,,PB447-Parada / Panamerica Norte Altura del 6100,-33.37020738819724,-70.69723395151804,,0,,
PB1921,,PB1921-Parada 1 / (M) Plaza Quilicura,-33.36565525864104,-70.7297826975539,,0,,
PB941,,PB941-Lib. Bdo. O'Higgins / esq. Doña Leticia,-33.36321299993018,-70.72970100038953,,0,,
PB942,,PB942-Lo Ovalle / esq. Del Trigal,-33.360933556715445,-70.73113610263529,,0,,
PB943,,PB943-Lo Ovalle / esq. Las Riendas,-33.359673274193845,-70.73324188860332,,0,,
PB944,,PB944-Lo Ovalle / esq. Av. Lo Marcoleta,-33.35817800019659,-70.73385999954922,,0,,
PB1703,,PB1703-Los Cárpatos / esq. Estación Loncoche,-33.354398999629126,-70.74612300018191,,0,,
PB947,,PB947-Los Cárpatos / esq. Everest,-33.353296000132815,-70.74665200013058,,0,,
PB948,,PB948-Los Cárpatos / esq. Bali,-33.35095199962758,-70.74779399968642,,0,,
PB949,,PB949-Bali / esq. Santa Laura,-33.35217600029749,-70.75102199971613,,0,,
PB950,,PB950-Santa Laura / esq. Manuel Bustos,-33.354350385284214,-70.74996096758714,,0,,
PB1243,,PB1243-Card. Raúl Silva H. / esq. Pto. de Antofagasta,-33.35577599973785,-70.75197400018925,,0,,
PB1244,,PB1244-Pto. de Antofagasta / esq. Puerto Navarino,-33.35840000029554,-70.75103600010925,,0,,
PB1245,,PB1245-Pto. de Antofagasta / esq. Av. Lo Marcoleta,-33.36076700010494,-70.74996700045092,,0,,
PB1246,,PB1246-Peñablanca / esq. Sotaquí,-33.359654000410934,-70.74973499966477,,0,,
PB1247,,PB1247-Peñablanca / esq. Tulahuén,-33.35818899981528,-70.75062599978015,,0,,
PB1248,,PB1248-Peñablanca / esq. Cerro Tololo,-33.3561798625098,-70.75160887675557,,0,,
PB1249,,PB1249-Card. Raúl Silva H. / esq. Santa Laura,-33.35504799981841,-70.74972399983939,,0,,
PB952,,PB952-Santa Laura / esq. Bali,-33.35237299974217,-70.75100200027168,,0,,
PB953,,PB953-Los Cárpatos / esq. Los Himalayas,-33.351124057614705,-70.74781188321248,,0,,
PB954,,PB954-Los Cárpatos / esq. Everest,-33.3530579998425,-70.74685800044657,,0,,
PB955,,PB955-Los Cárpatos / esq. Rigoberto Jara,-33.354707000351894,-70.74604000042324,,0,,
PB956,,PB956-Rigoberto Jara / esq. Av. Santa Luisa,-33.35587199972304,-70.73836700017371,,0,,
PB647,,PB647-Avenida Lo Marcoleta / esq. Lo Ovalle,-33.35798706173174,-70.73405357245126,,0,,
PB957,,PB957-Lo Ovalle / esq. María L. Bombal,-33.35976811674052,-70.7333214678851,,0,,
PB958,,PB958-Lo Ovalle / esq. Del Trigal,-33.36068199965737,-70.73176199960129,,0,,
PB959,,PB959-Lo Ovalle / esq. Lib. B. O'Higgins,-33.36188167674845,-70.72974928581365,,0,,
PB960,,PB960-Lib. Bdo. O'Higgins / esq. Doña Leticia,-33.362846464478494,-70.72985145513856,,0,,
PB1911,,PB1911-Parada 3 / (M) Lo Cruzat,-33.36681387548262,-70.7203907473817,,0,,
PB1907,,PB1907-Parada 1 / 4 Oriente - Manuel A. Matta,-33.36739777675007,-70.71599569732032,,0,,
PB962,,PB962-Av. Card. José Mª Caro / esq. Los Abetos,-33.37426600043166,-70.6949170002138,,0,,
PB963,,PB963-Av. Card. José Mª Caro / esq. Los Acacios,-33.374179278784815,-70.69140392769474,,0,,
PB964,,PB964-Parada 4 / (M) Cardenal Caro,-33.37389699966596,-70.68663700022346,,0,,
PB965,,PB965-Av. Card. José Mª Caro / esq. Granada,-33.37320500012992,-70.68487900019058,,0,,
PB966,,PB966-Av. Card. José Mª Caro / esq. Ernesto Ried,-33.373749000145075,-70.68198700008209,,0,,
PB967,,PB967-Av. Card. José Mª Caro / esq. Tokio,-33.374390000324766,-70.6800289996117,,0,,
PB968,,PB968-Av. Card. José Mª Caro / esq. Tupungato,-33.37506982801351,-70.67792413590773,,0,,
PB969,,PB969-Av. Card. José Mª Caro / esq. Puntiagudo,-33.37669575098501,-70.67530983406462,,0,,
PB970,,PB970-Av. Card. José Mª Caro / esq. Rupanco,-33.377810999808254,-70.67397699993238,,0,,
PB971,,PB971-Av. Card. José Mª Caro / esq. Pedro Fontova,-33.37906904318946,-70.6726228160669,,0,,
PB972,,PB972-Avenida Principal / esq. Horacio Johnson,-33.37962399954022,-70.6692660005332,,0,,
PB973,,PB973-Avenida Principal / esq. Laura,-33.37984599964923,-70.66701999977629,,0,,
PB974,,PB974-Avenida Principal / esq. Juan Muñoz,-33.379934999571354,-70.66505099985304,,0,,
PB975,,PB975-Avenida Principal / esq. Catalina,-33.37999899958888,-70.66271499974518,,0,,
PB976,,PB976-Avenida Principal / esq. General Gambino,-33.38029700009484,-70.66092700019301,,0,,
PB977,,PB977-Avenida Principal / esq. Av. El Guanaco,-33.380728000209075,-70.65781500049336,,0,,
PB978,,PB978-El Guanaco / esq. Benjamin Quezada,-33.38276300010748,-70.65763800037038,,0,,
PB979,,PB979-El Guanaco / esq. Diego Silva H.,-33.38418098876621,-70.65745860871263,,0,,
PB980,,PB980-El Guanaco / esq. Av. Zapadores,-33.38653369963157,-70.65723389977292,,0,,
PB1579,,PB1579-El Guanaco / esq. Cacique Lemo leno,-33.38913699503976,-70.65748290505641,,0,,
PB982,,PB982-Raúl Montt / esq. Arizona,-33.391119999663836,-70.65692199950556,,0,,
PB983,,PB983-Raúl Montt / esq. Montana,-33.39118399972925,-70.65539499983409,,0,,
PB984,,PB984-Raúl Montt / esq. Félix Ovalle,-33.39131499975036,-70.65262999954966,,0,,
PB985,,PB985-Raúl Montt / esq. José Miguel Carrera,-33.39141099956547,-70.65001899949524,,0,,
PB986,,PB986-Raúl Montt / esq. Río Blanco,-33.39150299961552,-70.64782899975494,,0,,
PB987,,PB987-Nueva Recoleta / esq. Av. Zapadores,-33.390620000102544,-70.64388000005772,,0,,
PB1632,,PB1632-Antonia Silva / esq. Avenida El Salto,-33.402047999896396,-70.63038999945877,,0,,
PB1142,,PB1142-Muñoz Gamero / esq. Las Violetas,-33.40150307769513,-70.63473010448504,,0,,
PB1143,,PB1143-Muñoz Gamero / esq. María del Pilar,-33.401295095671934,-70.63812285161029,,0,,
PB1144,,PB1144-Muñoz Gamero / esq. Avenida Recoleta,-33.40091800026004,-70.64251200037475,,0,,
PB307,,PB307-Avenida Recoleta / esq. Diag. José M. Caro,-33.40314123291513,-70.64310388032153,,0,,
PB308,,PB308-Parada 1 / (M) Einstein,-33.405414231062394,-70.64324057113703,,0,,
PB325,,PB325-Parada 2 / (M) Einstein,-33.40608803897763,-70.643091963263,,0,,
PB1397,,PB1397-Av. Card. José Mª Caro / esq. Gabriel Palma,-33.40291800016351,-70.64372100028002,,0,,
PB1398,,PB1398-Av. Card. José Mª Caro / esq. Fray Luis de La Peña,-33.4011250625894,-70.64601329055499,,0,,
PB1146,,PB1146-Av. Card. José Mª Caro / esq. Emiliano Zapata,-33.398749999621025,-70.64903599991142,,0,,
PB1147,,PB1147-Av. Card. José Mª Caro / esq. Pedro Donoso V.,-33.396862999839634,-70.65143799966214,,0,,
PB1148,,PB1148-Av. Card. José Mª Caro / esq. Avenida Dorsal,-33.39580743516539,-70.65271422979295,,0,,
PB1149,,PB1149-Av. Card. José Mª Caro / esq. Cerro El Carbón,-33.39369400003627,-70.65543399981702,,0,,
PB1150,,PB1150-Av. Card. José Mª Caro / esq. El Guanaco,-33.392159303657024,-70.65687868075533,,0,,
PB1151,,PB1151-Av. Card. José Mª Caro / esq. Cacique Millalauco,-33.39048060572573,-70.65852589084459,,0,,
PB1152,,PB1152-Av. Card. José Mª Caro / esq. General Gambino,-33.389568999765714,-70.66031500025757,,0,,
PB1153,,PB1153-Av. Card. José Mª Caro / esq. Las Torpederas,-33.38835000014705,-70.66190800023091,,0,,
PB1154,,PB1154-Av. Card. José Mª Caro / esq. Av. Zapadores,-33.386690000385286,-70.66389099999307,,0,,
PB1155,,PB1155-Sandino / esq. Diego Silva H.,-33.38398599984404,-70.66507600031572,,0,,
PB352,,PB352-Diego Silva Henríquez / esq. Irma,-33.38368745750486,-70.66618368657385,,0,,
PB1157,,PB1157-Av. Card. José Mª Caro / esq. Gascuna,-33.38288200035076,-70.66799500018503,,0,,
PB1158,,PB1158-Av. Card. José Mª Caro / esq. Mauleón,-33.381313999785924,-70.66979399993079,,0,,
PB1159,,PB1159-Av. Card. José Mª Caro / esq. Pedro Fontova,-33.37921599998643,-70.67222400031316,,0,,
PB1926,,PB1926-Av. Manuel A. Matta / esq. Santa Luisa,-33.36333600034812,-70.73640300019875,,0,,
PB1032,,PB1032-Las Garzas / esq. San Luis,-33.3644750000157,-70.75268799993849,,0,,
PB1000,,PB1000-Parada 5 / (M) Los Libertadores,-33.36638099981192,-70.69035200029852,,0,,
PB1160,,PB1160-Huechuraba / esq. Granada,-33.36765700005799,-70.68740400028712,,0,,
PB1161,,PB1161-Huechuraba / esq. Albany,-33.368451015716886,-70.6846060944372,,0,,
PB1162,,PB1162-Huechuraba / esq. Canberra,-33.3686235562189,-70.68198094390178,,0,,
PB1163,,PB1163-Huechuraba / esq. Ernesto Ried,-33.369579999886454,-70.68009399948401,,0,,
PB1164,,PB1164-Ernesto Ried / esq. Altona,-33.37140299970282,-70.68081399976157,,0,,
PB1165,,PB1165-Ernesto Ried / esq. Av. Card. José Mª Caro,-33.37344899967011,-70.68176299970638,,0,,
PB1167,,PB1167-Av. Card. José Mª Caro / esq. Mauleón,-33.38114812580892,-70.67012962301436,,0,,
PB1168,,PB1168-Av. Card. José Mª Caro / esq. Diego Silva H.,-33.383209092716,-70.66779611136516,,0,,
PB366,,PB366-Diego Silva Henríquez / esq. Inés de Suárez,-33.383821791994954,-70.66563686263432,,0,,
