trip_id,start_time,end_time,headway_secs,exact_times
110c-I-L-B09,18:30:00,20:30:00,553,0
110c-I-L-B10,20:30:00,23:00:00,1500,0
110c-I-S-B15,06:30:00,09:00:00,1285,0
110c-I-S-B16,09:00:00,12:00:00,830,0
110c-I-S-B17,12:00:00,15:00:00,830,0
110c-I-S-B18,15:00:00,19:30:00,900,0
110c-R-D-B24,07:30:00,13:00:00,1100,0
110c-R-D-B25,13:00:00,18:00:00,900,0
110c-R-D-B26,18:00:00,21:00:00,981,0
110c-R-L-B02,05:30:00,06:30:00,1200,0
110c-R-L-B03,06:30:00,08:00:00,450,0
110c-R-L-B04,08:00:00,09:30:00,540,0
110c-R-L-B05,09:30:00,12:30:00,900,0
110c-R-L-B06,12:30:00,14:00:00,900,0
110c-R-L-B07,14:00:00,16:30:00,692,0
110c-R-L-B08,16:30:00,18:30:00,553,0
110c-R-L-B09,18:30:00,20:30:00,480,0
110c-R-L-B10,20:30:00,23:00:00,1800,0
110c-R-S-B15,06:30:00,09:00:00,900,0
110c-R-S-B16,09:00:00,12:00:00,830,0
110c-R-S-B17,12:00:00,15:00:00,830,0
110c-R-S-B18,15:00:00,19:30:00,900,0
111-I-D-B23,05:30:00,07:30:00,1440,0
111-I-D-B24,07:30:00,13:00:00,900,0
111-I-D-B25,13:00:00,18:00:00,900,0
111-I-D-B26,18:00:00,21:00:00,900,0
111-I-D-B27,21:00:00,23:00:00,1200,0
111-I-L-B02,05:30:00,06:30:00,1200,0
111-I-L-B03,06:30:00,08:00:00,600,0
111-I-L-B04,08:00:00,09:30:00,600,0
111-I-L-B05,09:30:00,12:30:00,635,0
111-I-L-B06,12:30:00,14:00:00,675,0
111-I-L-B07,14:00:00,16:30:00,642,0
111-I-L-B08,16:30:00,18:30:00,654,0
111-I-L-B09,18:30:00,20:30:00,720,0
111-I-L-B10,20:30:00,23:00:00,818,0
111-I-S-B15,06:30:00,09:00:00,692,0
111-I-S-B16,09:00:00,12:00:00,830,0
111-I-S-B17,12:00:00,15:00:00,675,0
111-I-S-B18,15:00:00,19:30:00,852,0
111-I-S-B19,19:30:00,23:00:00,900,0
111-R-D-B23,05:30:00,07:30:00,1200,0
111-R-D-B24,07:30:00,13:00:00,900,0
111-R-D-B25,13:00:00,18:00:00,900,0
111-R-D-B26,18:00:00,21:00:00,900,0
111-R-D-B27,21:00:00,23:00:00,1200,0
111-R-L-B01,01:00:00,05:30:00,5400,0
111-R-L-B02,05:30:00,06:30:00,600,0
111-R-L-B03,06:30:00,08:00:00,600,0
111-R-L-B04,08:00:00,09:30:00,600,0
111-R-L-B05,09:30:00,12:30:00,635,0
111-R-L-B06,12:30:00,14:00:00,675,0
111-R-L-B07,14:00:00,16:30:00,642,0
111-R-L-B08,16:30:00,18:30:00,654,0
111-R-L-B09,18:30:00,20:30:00,800,0
111-R-L-B10,20:30:00,23:00:00,900,0
111-R-S-B14,05:30:00,06:30:00,1200,0
111-R-S-B15,06:30:00,09:00:00,692,0
111-R-S-B16,09:00:00,12:00:00,830,0
111-R-S-B17,12:00:00,15:00:00,675,0
111-R-S-B18,15:00:00,19:30:00,852,0
111-R-S-B19,19:30:00,23:00:00,900,0
113-I-D-B23,05:30:00,07:30:00,1200,0
113-I-D-B24,07:30:00,13:00:00,900,0
113-I-D-B25,13:00:00,18:00:00,900,0
113-I-D-B26,18:00:00,21:00:00,900,0
113-I-D-B27,21:00:00,23:00:00,1200,0
113-I-L-B02,05:30:00,06:30:00,600,0
113-I-L-B03,06:30:00,08:00:00,675,0
113-I-L-B04,08:00:00,09:30:00,771,0
113-I-L-B05,09:30:00,12:30:00,720,0
113-I-L-B06,12:30:00,14:00:00,675,0
113-I-L-B07,14:00:00,16:30:00,692,0
113-I-L-B08,16:30:00,18:30:00,654,0
113-I-L-B09,18:30:00,20:30:00,800,0
113-I-L-B10,20:30:00,23:00:00,750,0
113-I-S-B14,05:30:00,06:30:00,1200,0
113-I-S-B15,06:30:00,09:00:00,900,0
113-I-S-B16,09:00:00,12:00:00,830,0
113-I-S-B17,12:00:00,15:00:00,900,0
113-I-S-B18,15:00:00,19:30:00,900,0
113-I-S-B19,19:30:00,23:00:00,1050,0
113-R-D-B23,05:30:00,07:30:00,3600,0
113-R-D-B24,07:30:00,13:00:00,900,0
113-R-D-B25,13:00:00,18:00:00,900,0
113-R-D-B26,18:00:00,21:00:00,900,0
113-R-D-B27,21:00:00,23:00:00,1200,0
113-R-D-B28,23:00:00,24:00:00,1800,0
113-R-L-B03,06:30:00,08:00:00,675,0
113-R-L-B04,08:00:00,09:30:00,771,0
113-R-L-B05,09:30:00,12:30:00,720,0
113-R-L-B06,12:30:00,14:00:00,675,0
113-R-L-B07,14:00:00,16:30:00,692,0
113-R-L-B08,16:30:00,18:30:00,654,0
113-R-L-B09,18:30:00,20:30:00,800,0
113-R-L-B10,20:30:00,23:00:00,750,0
113-R-L-B11,23:00:00,24:00:00,1800,0
113-R-S-B15,06:30:00,09:00:00,1125,0
113-R-S-B16,09:00:00,12:00:00,830,0
113-R-S-B17,12:00:00,15:00:00,900,0
113-R-S-B18,15:00:00,19:30:00,900,0
113-R-S-B19,19:30:00,23:00:00,1050,0
113-R-S-B20,23:00:00,24:00:00,1800,0
113c-I-L-B02,05:30:00,06:30:00,1200,0
113c-I-L-B03,06:30:00,08:00:00,490,0
113c-I-L-B04,08:00:00,09:30:00,1800,0
113c-I-L-B09,18:30:00,20:30:00,800,0
113c-R-L-B03,06:30:00,08:00:00,675,0
113c-R-L-B04,08:00:00,09:30:00,1800,0
113c-R-L-B09,18:30:00,20:30:00,800,0
113e-I-L-B02,05:30:00,06:30:00,1200,0
113e-I-L-B03,06:30:00,08:00:00,675,0
113e-I-L-B04,08:00:00,09:30:00,1800,0
113e-R-L-B08,16:30:00,18:30:00,720,0
113e-R-L-B09,18:30:00,20:30:00,514,0
113e-R-L-B10,20:30:00,23:00:00,2250,0
114-I-D-B23,05:30:00,07:30:00,1800,0
114-I-D-B24,07:30:00,13:00:00,1042,0
114-I-D-B25,13:00:00,18:00:00,900,0
114-I-D-B26,18:00:00,21:00:00,981,0
114-I-D-B27,21:00:00,23:00:00,1200,0
114-I-D-B28,23:00:00,24:00:00,1800,0
114-I-L-B02,05:30:00,06:30:00,900,0
114-I-L-B03,06:30:00,08:00:00,600,0
114-I-L-B04,08:00:00,09:30:00,771,0
114-I-L-B05,09:30:00,12:30:00,720,0
114-I-L-B06,12:30:00,14:00:00,675,0
114-I-L-B07,14:00:00,16:30:00,750,0
114-I-L-B08,16:30:00,18:30:00,600,0
114-I-L-B09,18:30:00,20:30:00,654,0
114-I-L-B10,20:30:00,23:00:00,818,0
114-I-L-B11,23:00:00,24:00:00,3600,0
114-I-S-B14,05:30:00,06:30:00,1200,0
114-I-S-B15,06:30:00,09:00:00,900,0
114-I-S-B16,09:00:00,12:00:00,900,0
114-I-S-B17,12:00:00,15:00:00,900,0
114-I-S-B18,15:00:00,19:30:00,900,0
114-I-S-B19,19:30:00,23:00:00,1050,0
114-I-S-B20,23:00:00,24:00:00,3600,0
114-R-D-B22,01:00:00,05:30:00,5400,0
114-R-D-B23,05:30:00,07:30:00,1028,0
114-R-D-B24,07:30:00,13:00:00,1042,0
114-R-D-B25,13:00:00,18:00:00,900,0
114-R-D-B26,18:00:00,21:00:00,981,0
114-R-D-B27,21:00:00,23:00:00,1800,0
114-R-D-B28,23:00:00,24:00:00,1800,0
114-R-L-B01,01:00:00,05:30:00,5400,0
114-R-L-B02,05:30:00,06:30:00,600,0
114-R-L-B03,06:30:00,08:00:00,490,0
114-R-L-B04,08:00:00,09:30:00,675,0
114-R-L-B05,09:30:00,12:30:00,720,0
114-R-L-B06,12:30:00,14:00:00,675,0
114-R-L-B07,14:00:00,16:30:00,750,0
114-R-L-B08,16:30:00,18:30:00,720,0
114-R-L-B09,18:30:00,20:30:00,800,0
114-R-L-B10,20:30:00,23:00:00,1000,0
114-R-S-B13,01:00:00,05:30:00,5400,0
114-R-S-B14,05:30:00,06:30:00,1200,0
114-R-S-B15,06:30:00,09:00:00,900,0
114-R-S-B16,09:00:00,12:00:00,900,0
114-R-S-B17,12:00:00,15:00:00,900,0
114-R-S-B18,15:00:00,19:30:00,900,0
114-R-S-B19,19:30:00,23:00:00,1145,0
115-I-D-B23,05:30:00,07:30:00,1200,0
115-I-D-B24,07:30:00,13:00:00,1164,0
115-I-D-B25,13:00:00,18:00:00,1200,0
115-I-D-B26,18:00:00,21:00:00,1200,0
115-I-D-B27,21:00:00,23:00:00,1200,0
115-I-L-B02,05:30:00,06:30:00,600,0
115-I-L-B03,06:30:00,08:00:00,600,0
115-I-L-B04,08:00:00,09:30:00,675,0
115-I-L-B05,09:30:00,12:30:00,675,0
115-I-L-B06,12:30:00,14:00:00,600,0
115-I-L-B07,14:00:00,16:30:00,500,0
115-I-L-B08,16:30:00,18:30:00,600,0
115-I-L-B09,18:30:00,20:30:00,800,0
115-I-L-B10,20:30:00,23:00:00,818,0
115-I-S-B14,05:30:00,06:30:00,900,0
115-I-S-B15,06:30:00,09:00:00,818,0
115-I-S-B16,09:00:00,12:00:00,1080,0
115-I-S-B17,12:00:00,15:00:00,900,0
115-I-S-B18,15:00:00,19:30:00,1246,0
115-I-S-B19,19:30:00,23:00:00,1050,0
115-R-D-B23,05:30:00,07:30:00,1800,0
115-R-D-B24,07:30:00,13:00:00,1164,0
115-R-D-B25,13:00:00,18:00:00,1200,0
115-R-D-B26,18:00:00,21:00:00,1200,0
115-R-D-B27,21:00:00,23:00:00,1200,0
115-R-D-B28,23:00:00,24:00:00,1800,0
115-R-L-B03,06:30:00,08:00:00,900,0
115-R-L-B04,08:00:00,09:30:00,675,0
115-R-L-B05,09:30:00,12:30:00,675,0
115-R-L-B06,12:30:00,14:00:00,600,0
115-R-L-B07,14:00:00,16:30:00,529,0
115-R-L-B08,16:30:00,18:30:00,600,0
115-R-L-B09,18:30:00,20:30:00,600,0
115-R-L-B10,20:30:00,23:00:00,750,0
115-R-L-B11,23:00:00,24:00:00,1800,0
115-R-S-B14,05:30:00,06:30:00,3600,0
115-R-S-B15,06:30:00,09:00:00,818,0
115-R-S-B16,09:00:00,12:00:00,981,0
115-R-S-B17,12:00:00,15:00:00,900,0
115-R-S-B18,15:00:00,19:30:00,1246,0
115-R-S-B19,19:30:00,23:00:00,1050,0
115-R-S-B20,23:00:00,24:00:00,1800,0
115c-I-L-B02,05:30:00,06:30:00,900,0
115c-I-L-B03,06:30:00,08:00:00,900,0
115c-I-L-B04,08:00:00,09:30:00,900,0
115c-I-L-B08,16:30:00,18:30:00,1028,0
115c-I-L-B09,18:30:00,20:30:00,1028,0
116-I-D-B23,05:30:00,07:30:00,1200,0
116-I-D-B24,07:30:00,13:00:00,900,0
116-I-D-B25,13:00:00,18:00:00,947,0
116-I-D-B26,18:00:00,21:00:00,1200,0
116-I-D-B27,21:00:00,23:00:00,1200,0
116-I-D-B28,23:00:00,24:00:00,1200,0
116-I-L-B02,05:30:00,06:30:00,600,0
116-I-L-B03,06:30:00,08:00:00,675,0
116-I-L-B04,08:00:00,09:30:00,675,0
116-I-L-B05,09:30:00,12:30:00,635,0
116-I-L-B06,12:30:00,14:00:00,675,0
116-I-L-B07,14:00:00,16:30:00,642,0
116-I-L-B08,16:30:00,18:30:00,654,0
116-I-L-B09,18:30:00,20:30:00,720,0
116-I-L-B10,20:30:00,23:00:00,818,0
116-I-L-B11,23:00:00,24:00:00,1800,0
116-I-S-B14,05:30:00,06:30:00,1200,0
116-I-S-B15,06:30:00,09:00:00,750,0
116-I-S-B16,09:00:00,12:00:00,720,0
116-I-S-B17,12:00:00,15:00:00,771,0
116-I-S-B18,15:00:00,19:30:00,952,0
116-I-S-B19,19:30:00,23:00:00,1260,0
116-I-S-B20,23:00:00,24:00:00,1800,0
117-I-D-B23,05:30:00,07:30:00,1800,0
117-I-D-B24,07:30:00,13:00:00,900,0
117-I-D-B25,13:00:00,18:00:00,900,0
117-I-D-B26,18:00:00,21:00:00,1200,0
117-I-D-B27,21:00:00,23:00:00,1200,0
117-I-D-B28,23:00:00,24:00:00,1200,0
117-I-L-B02,05:30:00,06:30:00,720,0
117-I-L-B03,06:30:00,08:00:00,540,0
117-I-L-B04,08:00:00,09:30:00,540,0
117-I-L-B05,09:30:00,12:30:00,675,0
117-I-L-B06,12:30:00,14:00:00,600,0
117-I-L-B07,14:00:00,16:30:00,692,0
117-I-L-B08,16:30:00,18:30:00,514,0
117-I-L-B09,18:30:00,20:30:00,654,0
117-I-L-B10,20:30:00,23:00:00,750,0
117-I-L-B11,23:00:00,24:00:00,1200,0
117-I-S-B14,05:30:00,06:30:00,1200,0
117-I-S-B15,06:30:00,09:00:00,750,0
117-I-S-B16,09:00:00,12:00:00,720,0
117-I-S-B17,12:00:00,15:00:00,720,0
117-I-S-B18,15:00:00,19:30:00,952,0
117-I-S-B19,19:30:00,23:00:00,1145,0
117-I-S-B20,23:00:00,24:00:00,1200,0
117-R-D-B23,05:30:00,07:30:00,1800,0
117-R-D-B24,07:30:00,13:00:00,900,0
117-R-D-B25,13:00:00,18:00:00,900,0
117-R-D-B26,18:00:00,21:00:00,1200,0
117-R-D-B27,21:00:00,23:00:00,1200,0
117-R-D-B28,23:00:00,24:00:00,1200,0
117-R-L-B01,01:00:00,05:30:00,8100,0
117-R-L-B02,05:30:00,06:30:00,720,0
117-R-L-B03,06:30:00,08:00:00,450,0
117-R-L-B04,08:00:00,09:30:00,540,0
117-R-L-B05,09:30:00,12:30:00,675,0
117-R-L-B06,12:30:00,14:00:00,600,0
117-R-L-B07,14:00:00,16:30:00,692,0
117-R-L-B08,16:30:00,18:30:00,600,0
117-R-L-B09,18:30:00,20:30:00,600,0
117-R-L-B10,20:30:00,23:00:00,750,0
117-R-L-B11,23:00:00,24:00:00,1200,0
117-R-S-B14,05:30:00,06:30:00,1200,0
117-R-S-B15,06:30:00,09:00:00,750,0
117-R-S-B16,09:00:00,12:00:00,720,0
117-R-S-B17,12:00:00,15:00:00,720,0
117-R-S-B18,15:00:00,19:30:00,900,0
117-R-S-B19,19:30:00,23:00:00,1145,0
117-R-S-B20,23:00:00,24:00:00,1200,0
117c-I-L-B02,05:30:00,06:30:00,900,0
117c-I-L-B03,06:30:00,08:00:00,600,0
117c-I-L-B04,08:00:00,09:30:00,1080,0
117c-I-L-B07,14:00:00,16:30:00,4500,0
117c-I-L-B08,16:30:00,18:30:00,720,0
117c-I-L-B09,18:30:00,20:30:00,800,0
117c-I-L-B10,20:30:00,23:00:00,3000,0
118-I-D-B23,05:30:00,07:30:00,1028,0
118-I-D-B24,07:30:00,13:00:00,990,0
118-I-D-B25,13:00:00,18:00:00,900,0
118-I-D-B26,18:00:00,21:00:00,981,0
118-I-D-B27,21:00:00,23:00:00,1200,0
118-I-D-B28,23:00:00,24:00:00,1800,0
118-I-L-B02,05:30:00,06:30:00,400,0
118-I-L-B03,06:30:00,08:00:00,385,0
118-I-L-B04,08:00:00,09:30:00,600,0
118-I-L-B05,09:30:00,12:30:00,720,0
118-I-L-B06,12:30:00,14:00:00,675,0
118-I-L-B07,14:00:00,16:30:00,692,0
118-I-L-B08,16:30:00,18:30:00,514,0
118-I-L-B09,18:30:00,20:30:00,654,0
118-I-L-B10,20:30:00,23:00:00,818,0
118-I-L-B11,23:00:00,24:00:00,1800,0
118-I-S-B14,05:30:00,06:30:00,1200,0
118-I-S-B15,06:30:00,09:00:00,692,0
118-I-S-B16,09:00:00,12:00:00,720,0
118-I-S-B17,12:00:00,15:00:00,720,0
118-I-S-B18,15:00:00,19:30:00,704,0
118-I-S-B19,19:30:00,23:00:00,1050,0
118-I-S-B20,23:00:00,24:00:00,1800,0
118-R-D-B23,05:30:00,07:30:00,1028,0
118-R-D-B24,07:30:00,13:00:00,990,0
118-R-D-B25,13:00:00,18:00:00,900,0
118-R-D-B26,18:00:00,21:00:00,981,0
118-R-D-B27,21:00:00,23:00:00,1200,0
118-R-D-B28,23:00:00,24:00:00,1800,0
118-R-L-B02,05:30:00,06:30:00,400,0
118-R-L-B03,06:30:00,08:00:00,385,0
118-R-L-B04,08:00:00,09:30:00,600,0
118-R-L-B05,09:30:00,12:30:00,720,0
118-R-L-B06,12:30:00,14:00:00,675,0
118-R-L-B07,14:00:00,16:30:00,692,0
118-R-L-B08,16:30:00,18:30:00,514,0
118-R-L-B09,18:30:00,20:30:00,654,0
118-R-L-B10,20:30:00,23:00:00,818,0
118-R-L-B11,23:00:00,24:00:00,1800,0
118-R-S-B14,05:30:00,06:30:00,1200,0
118-R-S-B15,06:30:00,09:00:00,692,0
118-R-S-B16,09:00:00,12:00:00,720,0
118-R-S-B17,12:00:00,15:00:00,720,0
118-R-S-B18,15:00:00,19:30:00,704,0
118-R-S-B19,19:30:00,23:00:00,1050,0
118-R-S-B20,23:00:00,24:00:00,1800,0
119-I-D-B21,00:00:00,01:00:00,1800,0
119-I-D-B22,01:00:00,05:30:00,1800,0
119-I-D-B23,05:30:00,07:30:00,1200,0
119-I-D-B24,07:30:00,13:00:00,900,0
119-I-D-B25,13:00:00,18:00:00,900,0
119-I-D-B26,18:00:00,21:00:00,900,0
119-I-D-B27,21:00:00,23:00:00,900,0
119-I-D-B28,23:00:00,24:00:00,1800,0
119-I-L-B00,00:00:00,01:00:00,1800,0
119-I-L-B01,01:00:00,05:30:00,1800,0
119-I-L-B02,05:30:00,06:30:00,1200,0
119-I-L-B03,06:30:00,08:00:00,415,0
119-I-L-B04,08:00:00,09:30:00,450,0
119-I-L-B05,09:30:00,12:30:00,600,0
119-I-L-B06,12:30:00,14:00:00,675,0
119-I-L-B07,14:00:00,16:30:00,391,0
119-I-L-B08,16:30:00,18:30:00,378,0
119-I-L-B09,18:30:00,20:30:00,423,0
119-I-L-B10,20:30:00,23:00:00,750,0
119-I-L-B11,23:00:00,24:00:00,1200,0
119-I-S-B12,00:00:00,01:00:00,1800,0
119-I-S-B13,01:00:00,05:30:00,1800,0
119-I-S-B14,05:30:00,06:30:00,1200,0
119-I-S-B15,06:30:00,09:00:00,900,0
119-I-S-B16,09:00:00,12:00:00,900,0
119-I-S-B17,12:00:00,15:00:00,900,0
119-I-S-B18,15:00:00,19:30:00,900,0
119-I-S-B19,19:30:00,23:00:00,900,0
119-I-S-B20,23:00:00,24:00:00,1200,0
119-R-D-B21,00:00:00,01:00:00,1800,0
119-R-D-B22,01:00:00,05:30:00,1800,0
119-R-D-B23,05:30:00,07:30:00,900,0
119-R-D-B24,07:30:00,13:00:00,900,0
119-R-D-B25,13:00:00,18:00:00,900,0
119-R-D-B26,18:00:00,21:00:00,900,0
119-R-D-B27,21:00:00,23:00:00,1200,0
119-R-D-B28,23:00:00,24:00:00,1800,0
119-R-L-B00,00:00:00,01:00:00,1800,0
119-R-L-B01,01:00:00,05:30:00,1800,0
119-R-L-B02,05:30:00,06:30:00,327,0
119-R-L-B03,06:30:00,08:00:00,300,0
119-R-L-B04,08:00:00,09:30:00,450,0
119-R-L-B05,09:30:00,12:30:00,514,0
119-R-L-B06,12:30:00,14:00:00,675,0
119-R-L-B07,14:00:00,16:30:00,391,0
119-R-L-B08,16:30:00,18:30:00,480,0
119-R-L-B09,18:30:00,20:30:00,800,0
119-R-L-B10,20:30:00,23:00:00,900,0
119-R-L-B11,23:00:00,24:00:00,1800,0
119-R-S-B12,00:00:00,01:00:00,1800,0
119-R-S-B13,01:00:00,05:30:00,1800,0
119-R-S-B14,05:30:00,06:30:00,900,0
119-R-S-B15,06:30:00,09:00:00,818,0
119-R-S-B16,09:00:00,12:00:00,900,0
119-R-S-B17,12:00:00,15:00:00,900,0
119-R-S-B18,15:00:00,19:30:00,900,0
119-R-S-B19,19:30:00,23:00:00,1050,0
119-R-S-B20,23:00:00,24:00:00,1800,0
120-I-D-B22,01:00:00,05:30:00,5400,0
120-I-D-B23,05:30:00,07:30:00,1200,0
120-I-D-B24,07:30:00,13:00:00,990,0
120-I-D-B25,13:00:00,18:00:00,1000,0
120-I-D-B26,18:00:00,21:00:00,1200,0
120-I-D-B27,21:00:00,23:00:00,1028,0
120-I-D-B28,23:00:00,24:00:00,1800,0
120-I-L-B01,01:00:00,05:30:00,2314,0
120-I-L-B02,05:30:00,06:30:00,600,0
120-I-L-B03,06:30:00,08:00:00,675,0
120-I-L-B04,08:00:00,09:30:00,771,0
120-I-L-B05,09:30:00,12:30:00,720,0
120-I-L-B06,12:30:00,14:00:00,771,0
120-I-L-B07,14:00:00,16:30:00,600,0
120-I-L-B08,16:30:00,18:30:00,720,0
120-I-L-B09,18:30:00,20:30:00,720,0
120-I-L-B10,20:30:00,23:00:00,818,0
120-I-L-B11,23:00:00,24:00:00,1800,0
120-I-S-B13,01:00:00,05:30:00,5400,0
120-I-S-B14,05:30:00,06:30:00,1200,0
120-I-S-B15,06:30:00,09:00:00,900,0
120-I-S-B16,09:00:00,12:00:00,900,0
120-I-S-B17,12:00:00,15:00:00,830,0
120-I-S-B18,15:00:00,19:30:00,900,0
120-I-S-B19,19:30:00,23:00:00,1260,0
120-I-S-B20,23:00:00,24:00:00,1800,0
120-R-D-B21,00:00:00,01:00:00,1800,0
120-R-D-B23,05:30:00,07:30:00,1200,0
120-R-D-B24,07:30:00,13:00:00,990,0
120-R-D-B25,13:00:00,18:00:00,1000,0
120-R-D-B26,18:00:00,21:00:00,1200,0
120-R-D-B27,21:00:00,23:00:00,1200,0
120-R-D-B28,23:00:00,24:00:00,1800,0
120-R-L-B00,00:00:00,01:00:00,1800,0
120-R-L-B02,05:30:00,06:30:00,600,0
120-R-L-B03,06:30:00,08:00:00,675,0
120-R-L-B04,08:00:00,09:30:00,771,0
120-R-L-B05,09:30:00,12:30:00,720,0
120-R-L-B06,12:30:00,14:00:00,771,0
120-R-L-B07,14:00:00,16:30:00,642,0
120-R-L-B08,16:30:00,18:30:00,720,0
120-R-L-B09,18:30:00,20:30:00,720,0
120-R-L-B10,20:30:00,23:00:00,818,0
120-R-L-B11,23:00:00,24:00:00,1200,0
120-R-S-B12,00:00:00,01:00:00,1800,0
120-R-S-B14,05:30:00,06:30:00,1200,0
120-R-S-B15,06:30:00,09:00:00,900,0
120-R-S-B16,09:00:00,12:00:00,900,0
120-R-S-B17,12:00:00,15:00:00,830,0
120-R-S-B18,15:00:00,19:30:00,852,0
120-R-S-B19,19:30:00,23:00:00,1260,0
120-R-S-B20,23:00:00,24:00:00,1800,0
121-I-D-B23,05:30:00,07:30:00,1800,0
121-I-D-B24,07:30:00,13:00:00,900,0
121-I-D-B25,13:00:00,18:00:00,900,0
121-I-D-B26,18:00:00,21:00:00,900,0
121-I-D-B27,21:00:00,23:00:00,1200,0
121-I-D-B28,23:00:00,24:00:00,1800,0
121-I-L-B02,05:30:00,06:30:00,1200,0
121-I-L-B03,06:30:00,08:00:00,675,0
121-I-L-B04,08:00:00,09:30:00,600,0
121-I-L-B05,09:30:00,12:30:00,675,0
121-I-L-B06,12:30:00,14:00:00,675,0
121-I-L-B07,14:00:00,16:30:00,692,0
121-I-L-B08,16:30:00,18:30:00,514,0
121-I-L-B09,18:30:00,20:30:00,553,0
121-I-L-B10,20:30:00,23:00:00,692,0
121-I-L-B11,23:00:00,24:00:00,1800,0
121-I-S-B15,06:30:00,09:00:00,900,0
121-I-S-B16,09:00:00,12:00:00,830,0
121-I-S-B17,12:00:00,15:00:00,830,0
121-I-S-B18,15:00:00,19:30:00,900,0
121-I-S-B19,19:30:00,23:00:00,900,0
121-I-S-B20,23:00:00,24:00:00,1800,0
121-R-D-B23,05:30:00,07:30:00,1200,0
121-R-D-B24,07:30:00,13:00:00,900,0
121-R-D-B25,13:00:00,18:00:00,900,0
121-R-D-B26,18:00:00,21:00:00,900,0
121-R-D-B27,21:00:00,23:00:00,1440,0
121-R-L-B02,05:30:00,06:30:00,600,0
121-R-L-B03,06:30:00,08:00:00,450,0
121-R-L-B04,08:00:00,09:30:00,600,0
121-R-L-B05,09:30:00,12:30:00,675,0
121-R-L-B06,12:30:00,14:00:00,675,0
121-R-L-B07,14:00:00,16:30:00,692,0
121-R-L-B08,16:30:00,18:30:00,553,0
121-R-L-B09,18:30:00,20:30:00,553,0
121-R-L-B10,20:30:00,23:00:00,900,0
121-R-S-B14,05:30:00,06:30:00,1200,0
121-R-S-B15,06:30:00,09:00:00,692,0
121-R-S-B16,09:00:00,12:00:00,830,0
121-R-S-B17,12:00:00,15:00:00,830,0
121-R-S-B18,15:00:00,19:30:00,900,0
121-R-S-B19,19:30:00,23:00:00,900,0
124-I-D-B21,00:00:00,01:00:00,3600,0
124-I-D-B23,05:30:00,07:30:00,1440,0
124-I-D-B24,07:30:00,13:00:00,860,0
124-I-D-B25,13:00:00,18:00:00,947,0
124-I-D-B26,18:00:00,21:00:00,900,0
124-I-D-B27,21:00:00,23:00:00,1200,0
124-I-D-B28,23:00:00,24:00:00,1200,0
124-I-L-B01,01:00:00,05:30:00,16200,0
124-I-L-B02,05:30:00,06:30:00,900,0
124-I-L-B03,06:30:00,08:00:00,675,0
124-I-L-B04,08:00:00,09:30:00,771,0
124-I-L-B05,09:30:00,12:30:00,675,0
124-I-L-B06,12:30:00,14:00:00,675,0
124-I-L-B07,14:00:00,16:30:00,600,0
124-I-L-B08,16:30:00,18:30:00,600,0
124-I-L-B09,18:30:00,20:30:00,514,0
124-I-L-B10,20:30:00,23:00:00,692,0
124-I-L-B11,23:00:00,24:00:00,1200,0
124-I-S-B12,00:00:00,01:00:00,3600,0
124-I-S-B14,05:30:00,06:30:00,1200,0
124-I-S-B15,06:30:00,09:00:00,1000,0
124-I-S-B16,09:00:00,12:00:00,720,0
124-I-S-B17,12:00:00,15:00:00,771,0
124-I-S-B18,15:00:00,19:30:00,900,0
124-I-S-B19,19:30:00,23:00:00,1145,0
124-I-S-B20,23:00:00,24:00:00,1200,0
124-R-D-B22,01:00:00,05:30:00,8100,0
124-R-D-B23,05:30:00,07:30:00,1028,0
124-R-D-B24,07:30:00,13:00:00,860,0
124-R-D-B25,13:00:00,18:00:00,947,0
124-R-D-B26,18:00:00,21:00:00,981,0
124-R-D-B27,21:00:00,23:00:00,1440,0
124-R-D-B28,23:00:00,24:00:00,1800,0
124-R-L-B01,01:00:00,05:30:00,5400,0
124-R-L-B02,05:30:00,06:30:00,514,0
124-R-L-B03,06:30:00,08:00:00,490,0
124-R-L-B04,08:00:00,09:30:00,600,0
124-R-L-B05,09:30:00,12:30:00,720,0
124-R-L-B06,12:30:00,14:00:00,600,0
124-R-L-B07,14:00:00,16:30:00,750,0
124-R-L-B08,16:30:00,18:30:00,720,0
124-R-L-B09,18:30:00,20:30:00,720,0
124-R-L-B10,20:30:00,23:00:00,818,0
124-R-L-B11,23:00:00,24:00:00,1800,0
124-R-S-B13,01:00:00,05:30:00,4050,0
124-R-S-B14,05:30:00,06:30:00,720,0
124-R-S-B15,06:30:00,09:00:00,642,0
124-R-S-B16,09:00:00,12:00:00,720,0
124-R-S-B17,12:00:00,15:00:00,720,0
124-R-S-B18,15:00:00,19:30:00,952,0
124-R-S-B19,19:30:00,23:00:00,1145,0
124-R-S-B20,23:00:00,24:00:00,1800,0
125-I-D-B23,05:30:00,07:30:00,1800,0
125-I-D-B24,07:30:00,13:00:00,900,0
125-I-D-B25,13:00:00,18:00:00,900,0
125-I-D-B26,18:00:00,21:00:00,900,0
125-I-D-B27,21:00:00,23:00:00,1200,0
125-I-L-B02,05:30:00,06:30:00,1200,0
125-I-L-B03,06:30:00,08:00:00,675,0
125-I-L-B04,08:00:00,09:30:00,675,0
125-I-L-B05,09:30:00,12:30:00,720,0
125-I-L-B06,12:30:00,14:00:00,675,0
125-I-L-B07,14:00:00,16:30:00,692,0
125-I-L-B08,16:30:00,18:30:00,600,0
